zipcode,major_city,radius_in_miles,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
85705,Tucson,4.0,57521,4231.0,28242,24346,78200.0,23769.0
73099,Yukon,11.0,57492,474.0,23063,21670,143200.0,65845.0
32244,Jacksonville,6.0,57369,2433.0,24187,21674,111700.0,48290.0
20874,Germantown,6.0,57367,2704.0,22256,21291,288400.0,84560.0
95020,Gilroy,15.0,57349,368.0,17629,16771,463000.0,81037.0
85281,Tempe,4.0,57348,4296.0,26011,22071,163700.0,30582.0
10032,New York,0.9659090909090909,57331,87199.0,21417,20228,334900.0,34568.0
10460,Bronx,1.0,57311,43567.0,20706,19512,391700.0,22307.0
90745,Carson,2.0,57251,6897.0,15680,15210,330900.0,71854.0
92647,Huntington Beach,2.0,57245,7387.0,20625,19847,593500.0,75599.0
90001,Los Angeles,1.0,57110,16306.0,13788,12971,249600.0,35097.0
46227,Indianapolis,4.0,57086,3407.0,25687,23136,116500.0,37380.0
78574,Mission,8.0,57071,970.0,15155,13832,70000.0,29818.0
91761,Ontario,4.0,56913,1951.0,16038,15368,269500.0,60971.0
60453,Oak Lawn,3.0,56855,6723.0,23586,22427,201700.0,57381.0
11225,Brooklyn,1.0,56829,64295.0,23588,22501,615700.0,42922.0
93312,Bakersfield,3.0,56741,3729.0,19494,18470,234900.0,90495.0
00924,San Juan,2.0,56691,12091.0,24971,21565,,
92407,San Bernardino,9.0,56689,901.0,16829,15519,192300.0,51471.0
95122,San Jose,2.0,56545,11857.0,12702,12290,330000.0,56140.0
77072,Houston,2.0,56526,7725.0,18964,17030,94100.0,35462.0
78245,San Antonio,6.0,56511,1701.0,18749,17691,114700.0,59785.0
92324,Colton,6.0,56505,1915.0,17685,16209,160600.0,41198.0
44077,Painesville,7.0,56491,939.0,23465,21717,159400.0,55681.0
87111,Albuquerque,3.0,56490,2606.0,27552,26205,245800.0,62844.0
27406,Greensboro,8.0,56458,813.0,24862,22367,124100.0,37548.0
10031,New York,0.8522727272727273,56438,86722.0,22604,20638,369800.0,37655.0
11550,Hempstead,2.0,56435,13247.0,16859,16033,333400.0,53669.0
84404,Ogden,16.0,56363,605.0,20140,19038,151100.0,50739.0
32765,Oviedo,5.0,56349,1441.0,21579,20179,225000.0,68995.0
70072,Marrero,7.0,56344,2715.0,21355,20006,147600.0,41948.0
91605,North Hollywood,2.0,56343,10312.0,16199,15357,339100.0,43301.0
89123,Las Vegas,2.0,56300,5283.0,27243,22849,177400.0,59629.0
77459,Missouri City,6.0,56274,1717.0,19287,18482,205500.0,104547.0
02360,Plymouth,10.0,56271,589.0,24800,21269,329300.0,76565.0
63021,Ballwin,5.0,56261,2580.0,22553,21684,226000.0,82449.0
07728,Freehold,8.0,56257,1158.0,20719,19755,349700.0,84190.0
85345,Peoria,4.0,56208,4307.0,23118,20520,107100.0,45886.0
77840,College Station,2.0,56171,5015.0,22548,21049,152000.0,19011.0
33165,Miami,2.0,56149,7370.0,17865,17356,232600.0,43344.0
85008,Phoenix,3.0,56145,5364.0,23282,19676,109100.0,32109.0
92113,San Diego,3.0,56066,10640.0,13196,12315,238200.0,27675.0
75149,Mesquite,4.0,56065,3530.0,20056,18691,97400.0,47739.0
33313,Fort Lauderdale,2.0,56039,8615.0,24675,20354,87500.0,34431.0
10003,New York,0.7954545454545454,56024,97188.0,31078,28559,817700.0,92540.0
94122,San Francisco,2.0,56023,23699.0,23633,22162,774500.0,81768.0
92708,Fountain Valley,2.0,56004,6181.0,19391,18861,604100.0,80619.0
43081,Westerville,8.0,55991,2274.0,24034,22754,174700.0,68306.0
22003,Annandale,4.0,55990,4501.0,19923,19279,457600.0,93823.0
94109,San Francisco,1.0,55984,47129.0,37182,33342,723200.0,60722.0
08854,Piscataway,4.0,55961,2972.0,17753,17026,327800.0,91164.0
95112,San Jose,4.0,55927,7885.0,20763,19525,421000.0,48370.0
10306,Staten Island,3.0,55909,7481.0,22017,20856,450200.0,75807.0
78586,San Benito,13.0,55878,317.0,17456,15197,62500.0,31303.0
91762,Ontario,5.0,55857,4100.0,16769,15845,251400.0,51495.0
66061,Olathe,9.0,55805,870.0,21117,19864,185600.0,70241.0
40475,Richmond,15.0,55803,204.0,23810,21736,152500.0,41654.0
21222,Dundalk,3.0,55786,5089.0,23231,21686,155800.0,48267.0
27858,Greenville,8.0,55781,926.0,25070,22704,165800.0,44554.0
90063,Los Angeles,2.0,55758,17038.0,14012,13260,273400.0,38441.0
76010,Arlington,2.0,55706,6233.0,19819,17535,82600.0,31108.0
93215,Delano,17.0,55659,392.0,11410,10899,141000.0,35195.0
42101,Bowling Green,15.0,55648,197.0,22143,20122,110700.0,35462.0
43701,Zanesville,13.0,55643,309.0,25406,23019,103400.0,37061.0
78745,Austin,3.0,55614,4166.0,25749,24081,170200.0,50672.0
06516,West Haven,4.0,55564,5170.0,22446,21112,215000.0,52353.0
78207,San Antonio,2.0,55514,7644.0,17587,15851,58300.0,22605.0
19020,Bensalem,5.0,55493,3220.0,23235,21698,265600.0,60657.0
28027,Concord,7.0,55435,808.0,22169,20425,178400.0,59257.0
93458,Santa Maria,5.0,55431,2025.0,13026,12533,214500.0,44209.0
89117,Las Vegas,3.0,55416,6076.0,26704,23699,225400.0,54556.0
75243,Dallas,3.0,55406,6366.0,28843,23672,178400.0,35944.0
31907,Columbus,5.0,55332,2408.0,22774,21022,114000.0,40972.0
90066,Los Angeles,2.0,55277,11231.0,25319,23985,727800.0,66744.0
92646,Huntington Beach,3.0,55224,6863.0,21947,21235,592100.0,84144.0
08901,New Brunswick,3.0,55223,8726.0,15053,14119,248100.0,39901.0
60056,Mount Prospect,4.0,55219,5135.0,22216,20917,294000.0,68710.0
85706,Tucson,4.0,55209,4407.0,18298,16505,83100.0,29814.0
19446,Lansdale,6.0,55138,2445.0,23035,21837,301100.0,76263.0
79907,El Paso,6.0,55132,4052.0,17537,16918,83900.0,27166.0
80134,Parker,8.0,55075,977.0,20452,19555,310200.0,100739.0
22030,Fairfax,4.0,55066,2918.0,19487,18561,479700.0,102140.0
02169,Quincy,4.0,55055,6137.0,26481,25014,333100.0,58669.0
33647,Tampa,6.0,55034,1624.0,22854,20585,249000.0,72131.0
75227,Dallas,4.0,55029,4828.0,17838,16304,86200.0,37720.0
60638,Chicago,3.0,55026,4957.0,21397,19698,208900.0,61903.0
19149,Philadelphia,2.0,55006,22648.0,19984,18992,129300.0,36906.0
28655,Morganton,17.0,54996,173.0,24339,21359,115400.0,37295.0
45840,Findlay,14.0,54979,328.0,24915,22590,133400.0,47592.0
22407,Fredericksburg,9.0,54962,969.0,19758,18770,246100.0,78164.0
65807,Springfield,4.0,54952,2532.0,25655,23193,117200.0,37009.0
85041,Phoenix,4.0,54947,3462.0,17226,15395,107900.0,42204.0
92346,Highland,6.0,54923,2161.0,17999,16874,235500.0,62198.0
76137,Fort Worth,4.0,54911,4057.0,20980,19755,137000.0,66306.0
78250,San Antonio,3.0,54903,5711.0,19350,18635,122800.0,60726.0
11354,Flushing,2.0,54878,25324.0,22201,20120,380600.0,46566.0
92392,Victorville,6.0,54858,1470.0,17356,15571,144000.0,58667.0
43302,Marion,13.0,54790,281.0,22966,20188,93400.0,39591.0
07470,Wayne,6.0,54717,2301.0,19768,19127,462300.0,103170.0
78045,Laredo,19.0,54713,76.0,16209,15196,154400.0,63938.0
00603,Aguadilla,5.0,54689,1730.0,25653,21161,,
30040,Cumming,7.0,54653,931.0,19873,18751,236800.0,81378.0
96817,Honolulu,3.0,54628,5884.0,20157,19133,583200.0,52532.0
20904,Silver Spring,4.0,54612,3995.0,21452,20461,375200.0,70628.0
77373,Spring,5.0,54609,2302.0,19307,18160,110900.0,67742.0
94513,Brentwood,11.0,54605,722.0,18644,17522,349200.0,91343.0
28314,Fayetteville,5.0,54520,2366.0,24124,21844,127000.0,49011.0
38401,Columbia,16.0,54469,181.0,23943,21443,132000.0,41665.0
12550,Newburgh,6.0,54447,1568.0,20342,18381,255000.0,56444.0
85710,Tucson,2.0,54439,4508.0,27859,24849,151900.0,42204.0
08527,Jackson,8.0,54392,638.0,20193,19275,329500.0,88588.0
30101,Acworth,7.0,54373,1348.0,19771,18467,190100.0,75421.0
93063,Simi Valley,6.0,54366,1650.0,19234,18650,423400.0,84216.0
20019,Washington,2.0,54358,8810.0,25109,22076,223100.0,34832.0
95051,Santa Clara,2.0,54327,8159.0,21119,20230,619600.0,100504.0
11216,Brooklyn,1.0,54316,58065.0,25964,23193,623300.0,43996.0
94087,Sunnyvale,2.0,54293,8248.0,20977,20197,909300.0,114771.0
96744,Kaneohe,6.0,54247,1573.0,17803,17147,622100.0,85608.0
10016,New York,0.9090909090909091,54183,101814.0,35617,32173,759600.0,105324.0
19140,Philadelphia,2.0,54133,17736.0,22209,18784,61400.0,22654.0
96789,Mililani,5.0,54129,1984.0,18650,18124,541500.0,92309.0
90723,Paramount,2.0,54099,11547.0,14572,13882,254100.0,44934.0
92057,Oceanside,4.0,54096,3585.0,18860,17768,341000.0,64004.0
30331,Atlanta,7.0,54094,1461.0,25100,21742,154100.0,41777.0
60630,Chicago,2.0,54093,11330.0,22195,20497,271800.0,58086.0
91764,Ontario,4.0,54086,6756.0,15411,14449,225300.0,50270.0
20147,Ashburn,5.0,54086,2721.0,19719,19046,444000.0,122115.0
92840,Garden Grove,2.0,54083,10397.0,15338,14775,368200.0,61834.0
93436,Lompoc,16.0,54017,247.0,18989,17648,257500.0,52032.0
43026,Hilliard,5.0,54017,1540.0,20986,20059,178200.0,76813.0
91745,Hacienda Heights,4.0,54013,4217.0,16645,16188,458800.0,76663.0
07111,Irvington,2.0,53942,18420.0,23203,20096,213400.0,37485.0
89030,North Las Vegas,3.0,53928,5763.0,15908,13660,74600.0,29964.0
10033,New York,1.0,53926,89201.0,20116,18975,422100.0,41556.0
92701,Santa Ana,1.0,53908,16486.0,13175,12495,300200.0,41331.0
92563,Murrieta,5.0,53892,2650.0,17192,15914,269700.0,78880.0
92027,Escondido,7.0,53881,854.0,17051,16159,304100.0,52242.0
90744,Wilmington,3.0,53815,6455.0,14684,13999,307700.0,41920.0
11758,Massapequa,3.0,53804,4892.0,18795,18314,446600.0,104986.0
29732,Rock Hill,7.0,53781,1008.0,23431,21470,159700.0,56825.0
92504,Riverside,7.0,53778,2298.0,17788,16657,220100.0,56108.0
21117,Owings Mills,6.0,53778,1654.0,23010,21805,279600.0,76645.0
72401,Jonesboro,10.0,53767,459.0,22765,20827,117500.0,34819.0
33463,Lake Worth,3.0,53766,5005.0,20467,17744,133600.0,51792.0
00729,Canovanas,6.0,53750,1583.0,21688,18622,,
33414,Wellington,4.0,53718,1914.0,21465,18603,264100.0,75632.0
33161,Miami,2.0,53710,9823.0,18896,16940,178900.0,33056.0
90221,Compton,3.0,53704,10072.0,12368,11630,237100.0,42853.0
92570,Perris,10.0,53697,552.0,14903,13451,163600.0,41365.0
11435,Jamaica,2.0,53687,35447.0,18963,17724,338100.0,53041.0
21061,Glen Burnie,4.0,53684,4423.0,22143,21066,247900.0,60430.0
73160,Oklahoma City,4.0,53666,2390.0,21285,20199,119400.0,55697.0
28215,Charlotte,6.0,53629,1757.0,20940,19074,127500.0,45983.0
77015,Houston,5.0,53621,2539.0,18461,16440,92200.0,44167.0
12180,Troy,9.0,53606,977.0,24331,21558,171900.0,47640.0
30721,Dalton,15.0,53601,431.0,19749,17376,107600.0,35507.0
06511,New Haven,2.0,53600,9041.0,23553,20581,246000.0,36275.0
29445,Goose Creek,7.0,53588,916.0,20609,18805,154400.0,58037.0
77346,Humble,4.0,53578,3086.0,18490,17768,156600.0,86523.0
14221,Buffalo,5.0,53555,2329.0,23800,22676,180800.0,75189.0
79938,El Paso,14.0,53520,147.0,15137,14131,127800.0,52119.0
97301,Salem,4.0,53518,4622.0,19686,18179,150100.0,37006.0
32218,Jacksonville,8.0,53473,553.0,21865,19602,142900.0,46863.0
75061,Irving,5.0,53442,4622.0,20001,17976,114900.0,40084.0
92071,Santee,4.0,53422,3065.0,20052,19310,323500.0,71100.0
00791,Humacao,5.0,53417,1445.0,25871,19904,,
22192,Woodbridge,5.0,53394,2879.0,20113,19339,295500.0,98169.0
30093,Norcross,4.0,53351,4473.0,19478,16766,116600.0,35037.0
24060,Blacksburg,12.0,53311,402.0,20255,18961,256300.0,39477.0
65203,Columbia,8.0,53307,690.0,23790,22351,197800.0,56313.0
45140,Loveland,6.0,53267,1150.0,20412,19444,210900.0,82772.0
93117,Goleta,32.0,53217,313.0,16470,15606,634000.0,56669.0
33175,Miami,2.0,53206,6910.0,16685,16176,227700.0,49729.0
33177,Miami,2.0,53191,4247.0,15368,14536,165900.0,55559.0
78550,Harlingen,8.0,53152,556.0,19973,17554,78400.0,33780.0
08861,Perth Amboy,2.0,53099,10226.0,17391,16211,254000.0,45601.0
27587,Wake Forest,11.0,53078,507.0,20117,18602,258300.0,81287.0
84119,Salt Lake City,3.0,53077,4401.0,17547,16564,158600.0,42514.0
48103,Ann Arbor,8.0,53057,815.0,24430,23208,251600.0,75559.0
07083,Union,3.0,53053,6134.0,18938,18313,329100.0,77393.0
94591,Vallejo,5.0,53042,2458.0,19644,18348,257900.0,73509.0
78852,Eagle Pass,34.0,53040,93.0,16910,15162,86700.0,31214.0
85033,Phoenix,2.0,53037,8700.0,16046,13573,70700.0,33821.0
30004,Alpharetta,6.0,53033,924.0,20261,19166,323900.0,95922.0
32822,Orlando,4.0,53029,3989.0,24862,21111,90700.0,32903.0
32825,Orlando,4.0,53024,1841.0,20548,18818,161400.0,52684.0
60506,Aurora,5.0,53013,2832.0,18743,17259,174200.0,54401.0
30263,Newnan,11.0,53008,265.0,21403,19292,157700.0,47331.0
95670,Rancho Cordova,4.0,52973,4220.0,21636,20045,213100.0,54915.0
33064,Pompano Beach,2.0,52969,5063.0,23931,20049,117900.0,42407.0
30058,Lithonia,5.0,52945,1720.0,21269,19021,114600.0,45792.0
30066,Marietta,5.0,52936,1943.0,20730,19517,198500.0,77661.0
78664,Round Rock,4.0,52932,3196.0,19894,18731,149600.0,61401.0
27834,Greenville,14.0,52914,299.0,24429,21546,101500.0,31265.0
60440,Bolingbrook,3.0,52911,3291.0,17217,16435,187800.0,71422.0
98682,Vancouver,6.0,52893,1754.0,18926,18027,186400.0,58274.0
61761,Normal,10.0,52879,1242.0,18982,18149,160300.0,54027.0
80634,Greeley,6.0,52861,1418.0,21776,20456,184900.0,58959.0
93291,Visalia,7.0,52849,624.0,16362,15310,216400.0,52546.0
45044,Middletown,7.0,52822,1385.0,22083,19652,133900.0,46006.0
30041,Cumming,11.0,52749,897.0,19731,18207,285600.0,92733.0
91801,Alhambra,2.0,52735,12101.0,20521,19315,468500.0,53027.0
55106,Saint Paul,5.0,52730,6085.0,19597,17609,138400.0,42686.0
63129,Saint Louis,5.0,52718,2523.0,22125,21112,198000.0,65861.0
33125,Miami,2.0,52677,13639.0,20271,18389,174500.0,24296.0
07306,Jersey City,2.0,52669,19352.0,22373,20045,285000.0,46312.0
45013,Hamilton,12.0,52613,456.0,22368,20702,134800.0,51452.0
92399,Yucaipa,8.0,52606,992.0,20048,18611,224000.0,58420.0
33142,Miami,2.0,52606,7436.0,19529,17417,117000.0,22260.0
30075,Roswell,5.0,52573,1763.0,20753,19610,323400.0,102305.0
60622,Chicago,1.0,52548,21418.0,26433,24124,412000.0,68923.0
85009,Phoenix,3.0,52520,3371.0,14369,12153,62800.0,22725.0
92571,Perris,6.0,52516,2328.0,13526,12339,158900.0,50598.0
32225,Jacksonville,4.0,52485,1987.0,21597,20047,185100.0,61723.0
17602,Lancaster,5.0,52452,2046.0,20395,19222,161000.0,42364.0
93308,Bakersfield,25.0,52447,166.0,20931,18839,170900.0,42543.0
27410,Greensboro,5.0,52388,1603.0,24971,23406,201600.0,60097.0
19382,West Chester,8.0,52388,1132.0,20015,19186,382500.0,90873.0
30188,Woodstock,6.0,52380,1191.0,20965,19627,171200.0,69186.0
20002,Washington,2.0,52370,9961.0,26166,22973,428500.0,65000.0
29730,Rock Hill,11.0,52365,436.0,22700,20280,121400.0,37152.0
19320,Coatesville,8.0,52342,619.0,20279,18993,228600.0,67460.0
48044,Macomb,3.0,52289,3873.0,18070,17382,200100.0,83313.0
30144,Kennesaw,5.0,52252,2315.0,20357,19030,168900.0,59758.0
44107,Lakewood,2.0,52244,9472.0,28565,25333,129500.0,43190.0
99654,Wasilla,21.0,52168,105.0,20169,18136,219200.0,72743.0
77077,Houston,3.0,52151,5984.0,27105,24376,208900.0,59958.0
28078,Huntersville,8.0,52133,817.0,20596,19405,246500.0,83519.0
48228,Detroit,8.0,52130,6055.0,24168,18506,39700.0,24254.0
37130,Murfreesboro,7.0,52070,995.0,23028,20910,155600.0,36934.0
92870,Placentia,2.0,52033,7661.0,17493,16914,493000.0,78730.0
83301,Twin Falls,30.0,52010,185.0,21053,19589,150800.0,43726.0
33511,Brandon,3.0,52003,3274.0,22336,20591,156100.0,52511.0
95125,San Jose,3.0,51939,6488.0,21640,20696,728400.0,97694.0
33065,Pompano Beach,3.0,51921,6235.0,19745,17906,204900.0,46993.0
55901,Rochester,6.0,51917,1738.0,21939,20803,167000.0,65157.0
19702,Newark,7.0,51899,1833.0,20138,19016,230300.0,67510.0
95747,Roseville,6.0,51870,1113.0,19836,18890,335800.0,86595.0
34711,Clermont,9.0,51847,1239.0,21806,19255,173700.0,60312.0
43068,Reynoldsburg,4.0,51836,2678.0,22586,20806,137900.0,54176.0
92056,Oceanside,4.0,51835,4176.0,20128,19175,353100.0,64033.0
02151,Revere,3.0,51808,8833.0,22125,20476,306900.0,51863.0
19104,Philadelphia,2.0,51808,17232.0,20039,17381,108500.0,19236.0
98208,Everett,5.0,51802,3201.0,19792,18880,280300.0,71698.0
23320,Chesapeake,7.0,51797,1588.0,21820,20719,248000.0,69475.0
92833,Fullerton,2.0,51767,7087.0,16562,15849,444100.0,65330.0
23456,Virginia Beach,11.0,51748,1023.0,18247,16574,327500.0,92574.0
91344,Granada Hills,3.0,51747,3153.0,17444,16872,449600.0,77604.0
85326,Buckeye,21.0,51705,140.0,17220,14237,119300.0,54867.0
75007,Carrollton,4.0,51624,4433.0,19296,18514,169400.0,78934.0
91406,Van Nuys,2.0,51558,6340.0,18034,17042,361600.0,49231.0
92129,San Diego,3.0,51536,3662.0,17439,17009,577700.0,107870.0
00736,Cayey,6.0,51532,935.0,22315,18933,,
67401,Salina,14.0,51499,215.0,22326,20815,118700.0,45557.0
95116,San Jose,2.0,51496,14382.0,13663,13081,320900.0,48805.0
60148,Lombard,4.0,51468,3798.0,21662,20450,244900.0,70448.0
22554,Stafford,8.0,51463,775.0,17173,16325,323100.0,103818.0
87124,Rio Rancho,9.0,51404,730.0,20610,19363,168300.0,55544.0
97045,Oregon City,10.0,51359,595.0,20525,19229,275900.0,64023.0
19067,Morrisville,7.0,51334,1801.0,20684,19798,350000.0,91182.0
92117,San Diego,3.0,51332,5842.0,21466,20658,447300.0,64026.0
19711,Newark,6.0,51322,1874.0,20429,19402,288600.0,72209.0
48823,East Lansing,5.0,51302,2288.0,22908,21492,174100.0,39692.0
89129,Las Vegas,3.0,51252,5122.0,21020,18831,189900.0,65246.0
90002,Los Angeles,1.0,51223,16728.0,12598,11731,216100.0,31258.0
32837,Orlando,4.0,51219,2283.0,19570,17512,185600.0,55443.0
91786,Upland,3.0,51165,5715.0,19394,18087,330100.0,51805.0
43230,Columbus,4.0,51161,2445.0,22620,21275,168600.0,65785.0
92234,Cathedral City,5.0,51151,3251.0,20958,17019,179400.0,44440.0
91405,Van Nuys,2.0,51145,15457.0,17442,16256,342100.0,38847.0
30016,Covington,9.0,51140,558.0,18762,17167,116800.0,51550.0
27284,Kernersville,10.0,51136,640.0,22239,20713,165200.0,56602.0
98012,Bothell,4.0,51136,3338.0,20580,19448,350000.0,88283.0
11201,Brooklyn,1.0,51128,35981.0,26390,23325,669000.0,95369.0
70065,Kenner,3.0,51116,6365.0,21784,19169,188500.0,53282.0
78240,San Antonio,3.0,51111,4517.0,25099,22815,141300.0,48281.0
95350,Modesto,3.0,51046,5749.0,20928,19288,149500.0,39195.0
33063,Pompano Beach,2.0,51019,5737.0,25109,21777,114100.0,43756.0
10011,New York,0.9090909090909091,50984,77436.0,33252,30294,914500.0,104238.0
60120,Elgin,5.0,50955,3072.0,16718,15546,166200.0,53543.0
31419,Savannah,9.0,50954,802.0,22521,19995,162300.0,48750.0
01960,Peabody,4.0,50944,3185.0,22024,21128,333400.0,64430.0
85122,Casa Grande,8.0,50942,1018.0,22918,18195,106600.0,44910.0
75025,Plano,3.0,50926,5461.0,18697,18134,253700.0,104168.0
30907,Augusta,5.0,50913,2122.0,21289,19966,145200.0,62758.0
21206,Baltimore,3.0,50846,7055.0,21762,19655,162400.0,48428.0
32068,Middleburg,11.0,50815,503.0,19029,17608,140200.0,56573.0
93551,Palmdale,10.0,50798,695.0,17144,15963,243400.0,80663.0
96734,Kailua,5.0,50746,2335.0,16548,15721,794200.0,89016.0
43228,Columbus,6.0,50737,2507.0,23179,20705,117800.0,39894.0
20744,Fort Washington,6.0,50722,1926.0,19468,18037,299300.0,90248.0
14094,Lockport,11.0,50666,416.0,22387,20875,106500.0,49849.0
44130,Cleveland,4.0,50639,2957.0,24420,22836,132000.0,48212.0
78223,San Antonio,8.0,50637,1223.0,19205,17560,86600.0,37019.0
45040,Mason,5.0,50627,1802.0,18401,17627,227800.0,88395.0
93277,Visalia,7.0,50607,1266.0,19634,18341,169800.0,50066.0
78681,Round Rock,4.0,50606,2329.0,17971,17220,213300.0,92453.0
08081,Sicklerville,5.0,50589,1893.0,17805,17007,221600.0,79746.0
14580,Webster,6.0,50587,1188.0,21001,20116,179100.0,69189.0
96818,Honolulu,3.0,50586,4394.0,17313,16240,465400.0,70850.0
70726,Denham Springs,9.0,50583,545.0,19703,18298,155600.0,57246.0
60004,Arlington Heights,4.0,50582,4564.0,21177,20013,332700.0,79892.0
84095,South Jordan,6.0,50566,2232.0,14987,14371,327800.0,89591.0
00959,Bayamon,6.0,50560,7884.0,22445,19872,,
77433,Cypress,7.0,50539,866.0,16596,15497,173100.0,89258.0
89103,Las Vegas,2.0,50519,7545.0,27455,22026,103600.0,37223.0
10461,Bronx,1.0,50502,21045.0,21127,19772,454700.0,52347.0
07104,Newark,2.0,50478,19919.0,19373,17436,275900.0,34998.0
93003,Ventura,3.0,50474,2453.0,20116,19128,433300.0,67860.0
30083,Stone Mountain,4.0,50384,2969.0,21620,18810,107400.0,41179.0
28110,Monroe,10.0,50365,392.0,18609,17317,165500.0,57002.0
97402,Eugene,12.0,50342,729.0,22044,20945,178600.0,38414.0
92557,Moreno Valley,4.0,50320,2676.0,15510,14439,196900.0,62592.0
94601,Oakland,3.0,50294,15487.0,16362,14826,267300.0,38305.0
17331,Hanover,8.0,50292,663.0,21115,20074,184000.0,59322.0
32839,Orlando,3.0,50279,6746.0,21211,17689,107700.0,32248.0
36117,Montgomery,7.0,50268,926.0,22405,20853,184100.0,62260.0
91304,Canoga Park,3.0,50231,5341.0,17456,16532,442900.0,58889.0
72764,Springdale,8.0,50230,807.0,18490,16126,130600.0,37637.0
92530,Lake Elsinore,10.0,50216,932.0,16205,14664,181100.0,49942.0
33176,Miami,2.0,50170,4090.0,19918,18416,308200.0,60472.0
31088,Warner Robins,5.0,50163,1596.0,20915,19372,134900.0,58276.0
85713,Tucson,8.0,50151,2117.0,19268,16694,91900.0,33459.0
29223,Columbia,5.0,50141,1966.0,22155,20278,143700.0,51040.0
60626,Chicago,1.0,50139,29402.0,25517,22545,210100.0,38734.0
83709,Boise,5.0,50034,1439.0,18539,17539,172100.0,64376.0
94539,Fremont,6.0,50031,1968.0,16100,15631,891100.0,143949.0
28601,Hickory,7.0,50026,1086.0,22696,20398,152500.0,46330.0
48858,Mount Pleasant,15.0,50025,289.0,19032,17783,124700.0,31645.0
85234,Gilbert,4.0,50014,4201.0,17366,16345,223100.0,76632.0
07030,Hoboken,1.0,50005,39573.0,26855,25041,550700.0,107366.0
92025,Escondido,3.0,49978,2268.0,15781,14902,404000.0,45983.0
41042,Florence,5.0,49968,1744.0,21017,19742,144000.0,53637.0
60643,Chicago,3.0,49952,6800.0,19525,18004,179300.0,61799.0
78249,San Antonio,4.0,49951,3362.0,19368,18391,159100.0,70689.0
45424,Dayton,5.0,49930,1583.0,20615,19122,114900.0,55219.0
08873,Somerset,5.0,49921,1547.0,19455,18495,332400.0,85148.0
77498,Sugar Land,3.0,49906,3223.0,15554,14948,159100.0,72232.0
30080,Smyrna,4.0,49905,3664.0,26571,23534,207200.0,52249.0
77082,Houston,5.0,49900,3975.0,23058,20374,124000.0,50294.0
11237,Brooklyn,1.0,49896,50927.0,16724,15512,464500.0,40372.0
20020,Washington,2.0,49864,10809.0,22753,20159,268200.0,34685.0
95376,Tracy,3.0,49859,6530.0,16589,15467,225400.0,63374.0
23666,Hampton,4.0,49825,2517.0,22464,20952,205000.0,55415.0
33068,Pompano Beach,2.0,49824,8361.0,17834,15747,119500.0,43606.0
73505,Lawton,7.0,49809,901.0,21600,19628,120200.0,47048.0
38305,Jackson,13.0,49808,385.0,20851,19568,138500.0,52233.0
21218,Baltimore,2.0,49796,11902.0,23730,19860,152900.0,38261.0
17601,Lancaster,8.0,49779,1494.0,20711,19833,220000.0,64145.0
18102,Allentown,2.0,49779,16610.0,18434,16387,94300.0,26575.0
89147,Las Vegas,3.0,49778,6705.0,21829,19288,165500.0,56009.0
30114,Canton,10.0,49774,461.0,19203,17310,219900.0,59879.0
