zipcode,population,radius_in_miles,population_density,percent_occupied_units,median_home_value,median_household_income,kmeans_labels
40010,587,2.0,320.0,0.967032967032967,342700.0,77708.0,1
56170,587,10.0,9.0,0.8714285714285714,66500.0,48900.0,0
63472,587,6.0,254.0,0.9381818181818182,48200.0,26635.0,0
65322,587,7.0,11.0,0.8149466192170819,112500.0,69688.0,0
74367,587,4.0,32.0,0.7586206896551724,67500.0,26250.0,0
23963,587,6.0,27.0,0.8106060606060606,72500.0,85045.0,0
24483,587,9.0,8.0,0.6955380577427821,89600.0,46250.0,2
26178,587,10.0,14.0,0.6144278606965174,71800.0,41591.0,2
35755,586,6.0,34.0,0.5504032258064516,106600.0,29844.0,2
6262,586,0.7386363636363636,615.0,0.9375,130400.0,45125.0,0
61839,586,6.0,18.0,0.8897058823529411,79800.0,42837.0,0
55712,586,16.0,3.0,0.49333333333333335,157100.0,42955.0,2
56122,586,7.0,12.0,0.9218106995884774,105700.0,49375.0,0
74060,586,6.0,40.0,0.822463768115942,69800.0,45682.0,0
25024,586,3.0,102.0,0.8968253968253969,59500.0,48897.0,0
72456,585,6.0,13.0,0.8477508650519031,65900.0,42455.0,0
93664,585,28.0,3.0,0.11198257080610022,555000.0,78750.0,2
61049,585,5.0,29.0,0.9537037037037037,163500.0,60313.0,0
52550,585,5.0,15.0,0.9163763066202091,38300.0,32708.0,0
41274,585,2.0,158.0,0.9133858267716536,164100.0,39155.0,0
50026,584,7.0,11.0,0.8631578947368421,61300.0,34063.0,0
50859,584,10.0,7.0,0.8536585365853658,76300.0,54688.0,0
57072,584,11.0,7.0,0.8838951310861424,124000.0,57109.0,0
23092,584,2.0,119.0,0.7380952380952381,139800.0,47244.0,0
26690,584,4.0,20.0,0.8716981132075472,32500.0,33750.0,0
85545,583,26.0,1.0,0.39974779319041615,147500.0,39063.0,2
72527,583,2.0,147.0,0.8611111111111112,94000.0,79375.0,0
50065,583,8.0,10.0,0.793918918918919,72500.0,43125.0,0
66851,583,8.0,8.0,0.7787610619469026,45000.0,29010.0,0
41159,583,4.0,24.0,0.7916666666666666,80300.0,23333.0,0
21607,583,4.0,32.0,0.8771186440677966,322600.0,70946.0,0
58046,583,15.0,3.0,0.8448844884488449,73800.0,57813.0,0
67353,582,9.0,7.0,0.7677053824362606,41900.0,27500.0,0
40070,582,4.0,49.0,0.890295358649789,163500.0,63309.0,0
39461,582,7.0,13.0,0.8161764705882353,85700.0,31827.0,0
68938,582,5.0,10.0,0.8184931506849316,69600.0,41875.0,0
97011,582,7.0,100.0,0.7551020408163265,196400.0,53077.0,0
24270,582,6.0,27.0,0.7901639344262295,87100.0,27083.0,0
36373,581,9.0,9.0,0.782051282051282,85000.0,40541.0,0
83425,581,13.0,6.0,0.8793969849246231,117500.0,51125.0,0
50642,581,5.0,18.0,0.9380530973451328,136300.0,62708.0,0
40820,581,3.0,37.0,0.8467432950191571,34500.0,14306.0,0
55798,581,10.0,6.0,0.5261958997722096,140200.0,45625.0,2
68436,581,7.0,6.0,0.8971631205673759,76900.0,53333.0,0
58052,581,14.0,4.0,0.9042553191489362,152000.0,66944.0,0
17266,581,1.0,432.0,0.9780701754385965,181100.0,57321.0,0
5342,581,5.0,38.0,0.6401028277634961,217700.0,48304.0,2
23889,581,7.0,17.0,0.8260869565217391,115600.0,14875.0,0
72661,580,4.0,23.0,0.7009569377990431,241100.0,40163.0,2
4648,580,6.0,17.0,0.770392749244713,85700.0,31875.0,0
22535,580,6.0,61.0,0.8697183098591549,239600.0,51100.0,0
36435,579,11.0,13.0,0.7654320987654321,31800.0,21429.0,0
66429,579,4.0,45.0,0.9754098360655737,114200.0,52604.0,0
56235,579,11.0,6.0,0.8557046979865772,99400.0,46250.0,0
56355,579,5.0,22.0,0.9409282700421941,157200.0,55833.0,0
87312,579,4.0,12.0,0.8217391304347826,86700.0,16726.0,0
95914,578,4.0,39.0,0.8105263157894737,187500.0,45875.0,0
49736,578,10.0,7.0,0.48128342245989303,97500.0,37361.0,2
65064,578,5.0,32.0,0.8854961832061069,183500.0,44569.0,0
73729,578,8.0,10.0,0.8402777777777778,80800.0,44063.0,0
74632,578,9.0,5.0,0.6415584415584416,64100.0,41797.0,2
66520,577,12.0,6.0,0.8351254480286738,110900.0,50417.0,0
97109,577,6.0,18.0,0.9116279069767442,320700.0,64365.0,0
4671,576,5.0,20.0,0.6732394366197183,124300.0,44911.0,2
59015,576,24.0,2.0,0.9,157800.0,52125.0,0
12427,576,6.0,14.0,0.3941798941798942,415500.0,110292.0,2
63563,575,2.0,8.0,0.6917293233082706,66600.0,33750.0,2
24139,575,6.0,23.0,0.6548223350253807,98100.0,37174.0,2
25019,575,6.0,25.0,0.8835341365461847,108000.0,29545.0,0
25841,575,5.0,17.0,0.8533333333333334,108800.0,37115.0,0
72776,574,8.0,9.0,0.7366863905325444,119400.0,48250.0,0
80652,574,13.0,3.0,0.8582995951417004,170700.0,68661.0,0
60917,574,7.0,16.0,0.9078341013824884,154700.0,72791.0,0
41763,574,4.0,23.0,0.8586956521739131,66300.0,36827.0,0
65260,574,9.0,12.0,0.8893280632411067,80900.0,51016.0,0
65629,574,8.0,8.0,0.8664259927797834,124500.0,39464.0,0
3817,574,4.0,58.0,0.5995717344753747,187200.0,41336.0,2
12836,574,6.0,13.0,0.3625170998632011,167800.0,54625.0,2
97149,574,5.0,22.0,0.2996594778660613,522500.0,50347.0,2
97345,574,10.0,15.0,0.8731884057971014,144100.0,14719.0,0
38380,574,6.0,14.0,0.4440894568690096,84500.0,39946.0,2
5649,574,0.7954545454545454,37.0,0.8692307692307693,154400.0,66815.0,0
23887,574,6.0,28.0,0.4353518821603928,145100.0,29519.0,2
24634,574,4.0,39.0,0.8613138686131386,71000.0,42292.0,0
62831,573,6.0,14.0,0.8461538461538461,97800.0,46974.0,0
97870,573,20.0,4.0,0.7364341085271318,171100.0,27228.0,0
72851,572,5.0,12.0,0.7395498392282959,77800.0,48167.0,0
80481,572,8.0,8.0,0.5241779497098646,378500.0,103750.0,2
62671,572,7.0,12.0,0.902834008097166,87500.0,56094.0,0
68778,572,30.0,1.0,0.713903743315508,64300.0,34091.0,0
29082,572,9.0,14.0,0.7483870967741936,81900.0,27308.0,0
5766,572,6.0,13.0,0.7724550898203593,232600.0,53889.0,0
62356,571,8.0,10.0,0.7578616352201258,56500.0,40000.0,0
62432,571,5.0,14.0,0.8863636363636364,71500.0,50000.0,0
41254,571,3.0,57.0,0.8966942148760331,83800.0,23295.0,0
59468,571,17.0,2.0,0.908,174500.0,57875.0,0
58535,571,17.0,2.0,0.7986798679867987,69200.0,55625.0,0
79255,571,18.0,3.0,0.6750700280112045,51400.0,29559.0,2
26237,571,7.0,15.0,0.7218543046357616,85000.0,55125.0,0
60604,570,0.625,6157.0,0.7217741935483871,528100.0,132188.0,1
41503,570,2.0,386.0,0.8689655172413793,89100.0,24389.0,0
1032,570,3.0,48.0,0.6473829201101928,231700.0,61806.0,2
56350,570,14.0,2.0,0.44912280701754387,128900.0,38125.0,2
64651,570,6.0,13.0,0.8102893890675241,46500.0,57847.0,0
97639,570,7.0,7.0,0.7621776504297995,124300.0,23375.0,0
2858,570,1.0,987.0,0.9320388349514563,269800.0,92500.0,0
50141,569,6.0,16.0,0.9049429657794676,96900.0,52045.0,0
87083,569,9.0,429.0,0.8836477987421384,166200.0,55875.0,0
36793,568,7.0,8.0,0.7739938080495357,157100.0,34155.0,0
72584,568,6.0,18.0,0.8540925266903915,54200.0,42955.0,0
62655,568,13.0,10.0,0.8472727272727273,76500.0,49318.0,0
52576,568,6.0,13.0,0.9011406844106464,68300.0,36319.0,0
56588,568,9.0,11.0,0.5700712589073634,171700.0,45313.0,2
50133,567,10.0,7.0,0.7762711864406779,48500.0,36563.0,0
52047,567,7.0,17.0,0.9307692307692308,87000.0,60313.0,0
66554,567,9.0,5.0,0.8327645051194539,131300.0,63250.0,0
66716,567,9.0,7.0,0.8068965517241379,60700.0,49375.0,0
45868,567,5.0,36.0,0.8966942148760331,96100.0,52500.0,0
16623,567,5.0,44.0,0.6778115501519757,116200.0,32396.0,2
57219,567,15.0,4.0,0.8493150684931506,57500.0,57574.0,0
5056,567,6.0,13.0,0.3239263803680982,357700.0,63250.0,2
72001,566,5.0,22.0,0.904,60000.0,35250.0,0
50539,566,8.0,11.0,0.8184931506849316,50700.0,55208.0,0
4848,566,9.0,40.0,0.3176470588235294,288800.0,56184.0,2
68723,566,8.0,8.0,0.9076923076923077,85400.0,59000.0,0
57434,566,16.0,2.0,0.7360594795539034,102600.0,41111.0,0
24726,566,9.0,15.0,0.857707509881423,49500.0,40132.0,0
31812,565,7.0,7.0,0.7325227963525835,46900.0,17560.0,0
55605,565,14.0,8.0,0.8210862619808307,107800.0,40938.0,0
68852,565,11.0,5.0,0.8411552346570397,90700.0,48750.0,0
37151,565,5.0,31.0,0.8346774193548387,139300.0,53393.0,0
53526,565,3.0,69.0,0.9518072289156626,117300.0,43636.0,0
83555,564,8.0,3.0,0.592964824120603,121500.0,36528.0,2
40077,564,3.0,66.0,0.7808219178082192,222400.0,41298.0,0
59446,564,32.0,1.0,0.7386018237082067,79300.0,32303.0,0
16311,564,3.0,38.0,0.7596153846153846,120600.0,42404.0,0
29567,564,6.0,26.0,0.8227848101265823,60800.0,38942.0,0
53580,564,4.0,27.0,0.9087136929460581,122200.0,40000.0,0
95941,563,9.0,36.0,0.6814621409921671,171000.0,51417.0,2
67454,563,8.0,16.0,0.8679867986798679,57600.0,34511.0,0
12064,563,4.0,49.0,0.6966966966966966,112900.0,37500.0,2
36013,562,4.0,32.0,0.9082125603864735,294200.0,83750.0,0
83311,562,7.0,5.0,0.8385826771653543,123800.0,58750.0,0
62436,562,5.0,25.0,0.8835341365461847,57000.0,40227.0,0
63350,562,6.0,23.0,0.7658862876254181,116500.0,44464.0,0
78944,562,4.0,35.0,0.7183544303797469,154900.0,47083.0,0
65077,561,7.0,19.0,0.7423312883435583,101800.0,63080.0,0
69131,561,24.0,3.0,0.8551724137931035,97900.0,54688.0,0
54537,561,15.0,6.0,0.5281173594132029,102100.0,42813.0,2
72130,560,5.0,17.0,0.8582995951417004,102100.0,46211.0,0
61485,560,8.0,13.0,0.7601351351351351,73600.0,60833.0,0
50840,560,7.0,11.0,0.8689138576779026,56900.0,40893.0,0
51558,560,9.0,7.0,0.8282828282828283,63200.0,60000.0,0
41204,560,4.0,46.0,0.8412698412698413,67800.0,45135.0,0
4360,560,5.0,23.0,0.5965770171149144,175800.0,42222.0,2
4781,560,5.0,11.0,0.7861635220125787,96600.0,41719.0,0
49636,560,4.0,47.0,0.21388216303470542,535300.0,65139.0,2
56185,560,6.0,13.0,0.928,94500.0,42500.0,0
59225,560,29.0,2.0,0.8226600985221675,58300.0,32000.0,0
74738,560,9.0,17.0,0.8642857142857143,72600.0,27083.0,0
97907,560,23.0,2.0,0.6615776081424937,60300.0,25893.0,2
38543,560,7.0,12.0,0.742603550295858,114400.0,31000.0,0
5037,560,3.0,54.0,0.5427927927927928,326900.0,70583.0,2
22639,560,5.0,30.0,0.8726591760299626,605300.0,103125.0,1
31631,559,27.0,5.0,0.6792452830188679,72900.0,41625.0,2
46731,559,4.0,35.0,0.8893805309734514,143000.0,52313.0,0
42764,559,5.0,36.0,0.8415094339622642,91300.0,50761.0,0
76832,559,15.0,3.0,0.6180758017492711,87400.0,44464.0,2
24815,559,0.6818181818181818,26.0,0.815068493150685,31700.0,25642.0,0
60919,558,9.0,16.0,0.8865546218487395,86000.0,39125.0,0
52133,558,8.0,12.0,0.9311740890688259,153600.0,66333.0,0
21622,558,9.0,10.0,0.692090395480226,217500.0,29826.0,2
3852,558,3.0,83.0,0.8688524590163934,227500.0,39583.0,0
57342,558,15.0,3.0,0.711764705882353,69500.0,45556.0,0
57454,558,16.0,4.0,0.8843537414965986,67100.0,46250.0,0
24916,558,4.0,33.0,0.8546712802768166,97100.0,46339.0,0
26151,558,3.0,23.0,0.8221476510067114,91900.0,13854.0,0
82923,558,38.0,1.0,0.482897384305835,457600.0,98194.0,2
96006,557,25.0,3.0,0.7882736156351792,158500.0,57321.0,0
62817,557,8.0,8.0,0.8241379310344827,100000.0,36522.0,0
66769,557,8.0,11.0,0.9151785714285714,41400.0,40500.0,0
68336,557,6.0,28.0,0.9327354260089686,276100.0,127682.0,1
25114,557,2.0,50.0,0.8609022556390977,79700.0,32386.0,0
61749,556,5.0,17.0,0.8960573476702509,93100.0,51333.0,0
67008,556,9.0,5.0,0.8118466898954704,39800.0,44250.0,0
71725,555,19.0,4.0,0.6356164383561644,38600.0,26563.0,2
30818,555,6.0,17.0,0.8760330578512396,62700.0,40810.0,0
67450,555,7.0,11.0,0.7917981072555205,58300.0,36563.0,0
40988,555,6.0,26.0,0.8740740740740741,45500.0,27218.0,0
21662,555,4.0,69.0,0.6090047393364929,313600.0,71894.0,2
68722,555,8.0,6.0,0.7401315789473685,45700.0,42813.0,0
10535,555,1.0,1229.0,0.8786610878661087,450900.0,90500.0,1
97390,555,13.0,5.0,0.5641547861507128,309300.0,35708.0,2
5069,555,6.0,46.0,0.7586206896551724,135900.0,62708.0,0
72421,554,9.0,7.0,0.8528301886792453,59300.0,32083.0,0
51048,554,9.0,17.0,0.8544061302681992,64500.0,56000.0,0
55763,554,17.0,3.0,0.3162393162393162,128800.0,63750.0,2
13740,554,6.0,14.0,0.4911242603550296,187500.0,43594.0,2
58741,554,16.0,3.0,0.8375451263537906,100600.0,48750.0,0
73625,554,15.0,4.0,0.6861702127659575,87100.0,44688.0,2
74472,554,1.0,41.0,0.8838174273858921,78300.0,27045.0,0
57552,554,31.0,1.0,0.765079365079365,47800.0,42404.0,0
78376,554,19.0,2.0,0.6842105263157895,31600.0,19205.0,2
83670,553,12.0,7.0,0.9166666666666666,202000.0,46111.0,0
28718,553,3.0,33.0,0.6312997347480106,320500.0,49274.0,2
83650,552,45.0,0.0,0.5601023017902813,99400.0,39706.0,2
62013,552,12.0,22.0,0.7,122600.0,43906.0,2
51463,552,5.0,18.0,0.9471544715447154,105900.0,46719.0,0
49884,552,8.0,2.0,0.556930693069307,65800.0,30278.0,2
38914,552,7.0,12.0,0.8730769230769231,65000.0,36875.0,0
68319,552,9.0,8.0,0.849624060150376,120800.0,60313.0,0
5161,552,7.0,16.0,0.46265938069216755,296800.0,52250.0,2
24860,552,1.0,93.0,0.8633093525179856,69200.0,35833.0,0
28745,551,0.8522727272727273,884.0,0.4131386861313869,308600.0,95455.0,2
58544,551,17.0,2.0,0.779874213836478,67900.0,38333.0,0
45886,551,6.0,26.0,0.8739130434782608,68100.0,48929.0,0
73564,551,13.0,3.0,0.7549857549857549,79400.0,49688.0,0
15413,551,0.5113636363636364,746.0,0.8467153284671532,44900.0,42589.0,0
83321,550,16.0,6.0,0.8571428571428571,155600.0,45257.0,0
68019,550,11.0,7.0,0.8641509433962264,55000.0,54643.0,0
89310,550,55.0,0.0,0.6408450704225352,95400.0,43691.0,2
5081,550,5.0,59.0,0.8361204013377926,160900.0,35139.0,0
80827,549,23.0,2.0,0.32709113607990015,327900.0,51952.0,2
61722,549,7.0,11.0,0.9070796460176991,93800.0,60227.0,0
67648,549,14.0,3.0,0.7683284457478006,68300.0,43125.0,0
49667,549,12.0,7.0,0.4726890756302521,66800.0,31375.0,2
68947,549,11.0,8.0,0.8913043478260869,71400.0,56250.0,0
69043,549,12.0,3.0,0.7296511627906976,47800.0,31607.0,0
58384,549,22.0,1.0,0.7252124645892352,37000.0,34531.0,0
45734,549,6.0,16.0,0.6467236467236467,84300.0,64375.0,2
16943,549,6.0,15.0,0.5257270693512305,91800.0,41964.0,2
50446,548,6.0,13.0,0.9116465863453815,131300.0,52981.0,0
41825,548,2.0,91.0,0.8487084870848709,37400.0,26838.0,0
41838,548,3.0,68.0,0.8744939271255061,28800.0,17386.0,0
64688,548,10.0,9.0,0.8666666666666667,56800.0,42396.0,0
79018,548,11.0,1.0,0.8387096774193549,61700.0,40833.0,0
61470,547,4.0,25.0,0.8448275862068966,55000.0,39423.0,0
52326,547,0.9090909090909092,269.0,0.8550185873605948,90000.0,38958.0,0
3586,547,5.0,33.0,0.5804195804195804,291100.0,78370.0,2
5653,547,6.0,17.0,0.5488126649076517,205400.0,40481.0,2
25650,547,3.0,22.0,0.861003861003861,47500.0,35250.0,0
54846,547,7.0,17.0,0.7773972602739726,115100.0,33393.0,0
72564,546,6.0,19.0,0.9253112033195021,66900.0,15473.0,0
62624,546,9.0,16.0,0.7866666666666666,77200.0,56750.0,0
67645,546,19.0,2.0,0.7280453257790368,75900.0,53424.0,0
71043,546,4.0,39.0,0.8204225352112676,71300.0,33816.0,0
56754,546,13.0,15.0,0.9024390243902439,85000.0,50208.0,0
12952,546,5.0,19.0,0.6683673469387755,44200.0,40441.0,2
57759,546,8.0,9.0,0.6307692307692307,235900.0,80679.0,2
37765,546,11.0,28.0,0.7337662337662337,111800.0,32760.0,0
26412,546,6.0,12.0,0.7666666666666667,80900.0,29375.0,0
72742,545,9.0,7.0,0.7548387096774194,64300.0,14545.0,0
72926,545,12.0,7.0,0.8178571428571428,78100.0,46250.0,0
27964,545,2.0,369.0,0.7308868501529052,334500.0,53143.0,2
78117,545,7.0,10.0,0.7770034843205574,117100.0,84643.0,0
72072,544,5.0,15.0,0.8658536585365854,93800.0,36842.0,0
39824,544,9.0,10.0,0.7937062937062938,50000.0,23750.0,0
4787,544,7.0,14.0,0.8983050847457628,88500.0,42500.0,0
21405,544,0.9659090909090908,549.0,0.5970588235294118,839300.0,250001.0,1
55738,544,11.0,5.0,0.6949685534591195,124600.0,66429.0,2
83414,544,65.0,2.0,0.6864686468646864,286700.0,42316.0,2
67732,543,20.0,2.0,0.8021978021978022,84200.0,59583.0,0
41543,543,4.0,105.0,0.8473282442748091,62300.0,24917.0,0
15611,543,0.7386363636363636,788.0,0.826797385620915,60200.0,39973.0,0
27927,542,16.0,20.0,0.0646335912608102,419700.0,72169.0,2
16726,542,4.0,21.0,0.8548387096774194,69200.0,55147.0,0
16859,542,6.0,24.0,0.738562091503268,107400.0,56591.0,0
5762,542,6.0,27.0,0.5638051044083526,243600.0,57303.0,2
95335,541,23.0,13.0,0.22285714285714286,346200.0,32951.0,2
70537,541,2.0,92.0,0.851063829787234,36100.0,33875.0,0
56263,541,6.0,11.0,0.9208333333333333,87700.0,47813.0,0
64466,541,8.0,9.0,0.8834586466165414,66900.0,40500.0,0
65635,541,8.0,14.0,0.7569444444444444,96000.0,53182.0,0
68654,541,8.0,10.0,0.8615916955017301,58300.0,46250.0,0
73073,541,11.0,5.0,0.8455598455598455,145300.0,50625.0,0
80729,540,27.0,1.0,0.762214983713355,213000.0,40313.0,0
83633,540,25.0,3.0,0.8038461538461539,199000.0,31813.0,0
62543,540,5.0,26.0,0.897119341563786,91900.0,43000.0,0
62555,540,6.0,15.0,0.8938053097345132,90000.0,60536.0,0
66540,540,10.0,6.0,0.8530612244897959,125000.0,53750.0,0
56132,540,9.0,9.0,0.6361031518624641,134400.0,53625.0,2
73559,540,12.0,5.0,0.7712418300653595,33600.0,25735.0,0
74042,540,11.0,9.0,0.8361344537815126,58200.0,37589.0,0
62361,539,8.0,9.0,0.6273291925465838,92000.0,38942.0,2
62947,539,11.0,8.0,0.762987012987013,122700.0,39688.0,0
4066,539,2.0,299.0,0.5168539325842697,591300.0,88125.0,2
56523,539,11.0,6.0,0.9342105263157895,83500.0,45938.0,0
56652,539,12.0,6.0,0.6314285714285715,137500.0,44853.0,2
58243,539,9.0,6.0,0.8033898305084746,75400.0,49635.0,0
30454,538,6.0,15.0,0.7758007117437722,34400.0,35313.0,0
56522,538,15.0,4.0,0.7859778597785978,77500.0,54375.0,0
56651,538,10.0,8.0,0.47689075630252103,103600.0,40250.0,2
63386,538,7.0,17.0,0.7572463768115942,99300.0,44875.0,0
68517,538,5.0,20.0,0.9585492227979274,238200.0,72267.0,0
88341,538,7.0,5.0,0.7166666666666667,240000.0,46023.0,2
57255,538,7.0,5.0,0.8765432098765432,60800.0,39750.0,0
50232,537,6.0,16.0,0.8787878787878788,108800.0,63194.0,0
50451,537,9.0,8.0,0.8722627737226277,52000.0,46250.0,0
66939,537,13.0,5.0,0.8350515463917526,55700.0,47656.0,0
41821,537,5.0,22.0,0.8489208633093526,44800.0,27750.0,0
12418,537,4.0,39.0,0.5721518987341773,133300.0,63958.0,2
73569,537,9.0,7.0,0.7067901234567902,54300.0,39231.0,0
29434,537,6.0,10.0,0.7881040892193308,67100.0,48750.0,0
57067,537,8.0,8.0,0.7794117647058824,156300.0,72375.0,0
36483,536,11.0,5.0,0.719626168224299,68700.0,36957.0,0
81040,536,19.0,1.0,0.49236641221374045,150000.0,33790.0,2
61724,536,5.0,14.0,0.8663967611336032,90600.0,59792.0,0
62027,536,9.0,8.0,0.8492647058823529,85100.0,49400.0,0
66833,536,13.0,4.0,0.9024390243902439,46500.0,48281.0,0
12470,536,2.0,55.0,0.7272727272727273,95100.0,24722.0,0
27941,536,1.0,170.0,0.8532818532818532,273300.0,74286.0,0
76637,536,5.0,14.0,0.7533333333333333,98800.0,42292.0,0
78402,536,6.0,489.0,0.5564516129032258,130500.0,51958.0,2
54465,536,8.0,19.0,0.2583732057416268,163700.0,39313.0,2
92305,535,11.0,5.0,0.37042925278219396,803000.0,75076.0,2
62996,535,5.0,21.0,0.8445229681978799,135700.0,47731.0,0
48705,535,10.0,6.0,0.35013262599469497,79200.0,30536.0,2
56245,535,8.0,11.0,0.919047619047619,92500.0,62143.0,0
58568,535,42.0,1.0,0.8105726872246696,50600.0,42250.0,0
43037,535,2.0,116.0,0.9124423963133641,84000.0,31250.0,0
84309,535,5.0,63.0,0.9121951219512195,173300.0,55188.0,0
24292,535,6.0,20.0,0.7096774193548387,81000.0,30536.0,0
93244,534,4.0,8.0,0.852,208000.0,34500.0,0
61007,534,6.0,20.0,0.9452054794520548,119100.0,61250.0,0
61532,534,5.0,16.0,0.8130081300813008,76100.0,38333.0,0
41650,534,2.0,154.0,0.864,58100.0,13683.0,0
63041,534,5.0,39.0,0.8995633187772926,139700.0,30326.0,0
68813,534,19.0,1.0,0.7730496453900709,68000.0,46250.0,0
13136,534,5.0,29.0,0.7377622377622378,70000.0,36458.0,0
17220,534,4.0,41.0,0.9042553191489362,177900.0,36765.0,0
37333,534,3.0,47.0,0.8669527896995708,113400.0,26979.0,0
22718,534,5.0,22.0,0.9327354260089686,333800.0,68673.0,1
23126,534,5.0,24.0,0.8305785123966942,139700.0,83043.0,0
98267,534,9.0,2.0,0.5115303983228512,181000.0,35625.0,2
95554,533,8.0,11.0,0.7767857142857143,290000.0,31107.0,0
52760,533,6.0,24.0,0.948936170212766,165900.0,67031.0,0
1346,533,2.0,25.0,0.5198135198135199,237500.0,65000.0,2
68413,533,9.0,10.0,0.8625,115400.0,67396.0,0
69217,533,14.0,3.0,0.6259946949602122,51500.0,30682.0,2
12863,533,2.0,148.0,0.8906882591093117,175000.0,63229.0,0
5744,533,6.0,24.0,0.8488372093023255,161100.0,60474.0,0
61335,532,5.0,25.0,0.7558528428093646,133300.0,78750.0,0
62630,532,6.0,13.0,0.8087649402390438,83200.0,54896.0,0
50275,532,10.0,10.0,0.8907563025210085,93600.0,34250.0,0
52140,532,7.0,7.0,0.7482993197278912,67200.0,55859.0,0
42453,532,5.0,33.0,0.8352941176470589,82800.0,35625.0,0
38726,532,4.0,9.0,0.8528138528138528,32100.0,30000.0,0
63381,532,6.0,20.0,0.8155737704918032,180800.0,65000.0,0
63531,532,7.0,6.0,0.6347305389221557,50600.0,27159.0,2
87715,532,3.0,12.0,0.7389937106918238,79100.0,18281.0,0
16879,532,1.0,245.0,0.8558951965065502,80300.0,45625.0,0
22640,532,5.0,23.0,0.8169014084507042,498000.0,57949.0,1
36436,531,8.0,16.0,0.7898832684824902,126400.0,65402.0,0
81146,531,20.0,2.0,0.7796610169491526,151200.0,49688.0,0
83271,531,18.0,2.0,0.7853881278538812,95000.0,39313.0,0
40040,531,4.0,26.0,0.851528384279476,90000.0,45179.0,0
42541,531,5.0,34.0,0.84251968503937,101800.0,65938.0,0
56212,531,9.0,6.0,0.8129496402877698,65300.0,44688.0,0
63656,531,5.0,8.0,0.717607973421927,70600.0,32955.0,0
57762,531,4.0,5.0,0.8593155893536122,53700.0,38324.0,0
84085,531,13.0,5.0,0.8232323232323232,110700.0,35855.0,0
95970,530,5.0,11.0,0.8199233716475096,218900.0,60658.0,0
62673,530,5.0,17.0,0.9234042553191489,75000.0,60179.0,0
51527,530,8.0,14.0,0.9063829787234042,66700.0,43594.0,0
66404,530,11.0,8.0,0.9245283018867925,104300.0,53500.0,0
67753,530,14.0,2.0,0.8299595141700404,77500.0,51389.0,0
59483,530,13.0,5.0,0.9347826086956522,170700.0,60125.0,0
68342,530,8.0,7.0,0.8648648648648649,88800.0,47404.0,0
58079,530,13.0,4.0,0.9227272727272727,106500.0,73875.0,0
38471,530,9.0,7.0,0.8049645390070922,86800.0,33409.0,0
80733,529,6.0,17.0,0.8723404255319149,109900.0,53750.0,0
56211,529,8.0,5.0,0.6040100250626567,72500.0,42500.0,2
13841,529,4.0,44.0,0.6677215189873418,85000.0,33750.0,2
58721,529,17.0,2.0,0.718562874251497,85000.0,58854.0,0
99023,529,4.0,39.0,0.949238578680203,405000.0,97167.0,1
51014,528,12.0,10.0,0.8837209302325582,81400.0,61538.0,0
65570,528,5.0,18.0,0.8966942148760331,97500.0,41000.0,0
58750,528,17.0,2.0,0.832,92000.0,64375.0,0
16329,528,1.0,64.0,0.5782828282828283,77400.0,54688.0,2
96105,527,18.0,2.0,0.5271867612293144,269300.0,43208.0,2
61042,527,8.0,8.0,0.8918918918918919,93800.0,50972.0,0
50562,527,6.0,8.0,0.8709677419354839,50600.0,39821.0,0
67444,527,12.0,3.0,0.6004962779156328,39800.0,40882.0,2
21829,527,5.0,29.0,0.854251012145749,172500.0,43684.0,0
65440,527,5.0,6.0,0.8212927756653993,85200.0,46875.0,0
27965,527,4.0,33.0,0.7929824561403509,179200.0,31250.0,0
57348,527,18.0,2.0,0.8326848249027238,81900.0,59091.0,0
79261,527,14.0,2.0,0.625,60700.0,37969.0,2
24272,527,5.0,25.0,0.8470588235294118,71700.0,23333.0,0
99125,527,19.0,2.0,0.8371335504885994,91800.0,45208.0,0
30822,526,8.0,15.0,0.7857142857142857,55000.0,35781.0,0
62643,526,7.0,15.0,0.8931623931623932,91500.0,51094.0,0
50206,526,7.0,11.0,0.8782608695652174,91700.0,54167.0,0
51062,526,8.0,9.0,0.8502024291497976,148100.0,52143.0,0
51654,526,7.0,10.0,0.8600823045267489,153900.0,56042.0,0
67567,526,9.0,6.0,0.8241758241758241,54100.0,31696.0,0
41535,526,1.0,223.0,0.944,66300.0,38583.0,0
38943,526,9.0,20.0,0.8372093023255814,101800.0,42955.0,0
68318,526,10.0,11.0,0.8615384615384616,49000.0,29875.0,0
8324,526,3.0,62.0,0.8354430379746836,206400.0,67772.0,0
12998,526,4.0,44.0,0.8244274809160306,64800.0,34256.0,0
57317,526,10.0,3.0,0.724025974025974,47100.0,36538.0,0
5072,526,5.0,20.0,0.7220338983050848,267400.0,60000.0,2
41263,525,2.0,83.0,0.88,100900.0,22310.0,0
55787,525,18.0,6.0,0.5212765957446809,187500.0,36786.0,2
64722,525,6.0,14.0,0.8368200836820083,88800.0,33295.0,0
59452,525,31.0,1.0,0.6303191489361702,104700.0,39813.0,2
15628,525,1.0,206.0,0.8253424657534246,116700.0,35179.0,0
23857,525,4.0,35.0,0.634020618556701,319700.0,57689.0,2
72660,524,5.0,31.0,0.8653061224489796,66100.0,38654.0,0
93452,524,1.0,5.0,0.663768115942029,305600.0,38333.0,2
60962,524,6.0,13.0,0.8544776119402985,75000.0,43125.0,0
